PageLink,EventName,EventType,EventTypeId,Country,City,ContinentCode,Subcontinent,StartDateTime,EndDateTime,Tags,EventCode,Comments,EventDateChangeId,eventId,FromStartDate,FromEndDate,ToStartDate,ToEndDate,ShowInCalendar,Type,Event_Tier_Name
,WTT Youth Contender Spa 2023,WTT Youth Contender,69,Belgium,Spa,europe,western europe,2023-04-17T00:00:00,2023-04-23T00:00:00,,0.0,,,2635,,,,,,,WTT Youth Series
,WTT Youth Contender Metz 2023,WTT Youth Contender,69,France,Metz,europe,western europe,2023-04-17T00:00:00,2023-04-23T00:00:00,,0.0,,,2636,,,,,,,WTT Youth Series
,2023 Central American Youth Championships (U15 & U19),ITTF International Youth Open,84,Guatemala,Guatemala City,americas,central america,2023-05-01T00:00:00,2023-05-06T00:00:00,,,,,2761,,,,,,,
,2023 South American U11 & U13 Championships,ITTF International Open,80,Paraguay,Asunción,americas,south america,2023-05-09T00:00:00,2023-05-14T00:00:00,,,,,2756,,,,,,,
,WTT Youth Contender Platja D'Aro 2023,WTT Youth Contender,69,Spain,"Platja d'Aro, Girona",europe,southern europe,2023-05-10T00:00:00,2023-05-16T00:00:00,,0.0,,,2649,,,,,,,WTT Youth Series
,WTT Youth Contender Panagyurishte 2023 presented by ASAREL,WTT Youth Contender,69,Bulgaria,Panagyurishte,europe,eastern europe,2023-05-15T00:00:00,2023-05-21T00:00:00,,0.0,,,2654,,,,,,,WTT Youth Series
,WTT Youth Contender Asunción 2023,WTT Youth Contender,69,Paraguay,Asunción,americas,south america,2023-05-16T00:00:00,2023-05-19T00:00:00,,0.0,,,2678,,,,,,,WTT Youth Series
,WTT Youth Contender Rosario 2023,WTT Youth Contender,69,Argentina,Rosario,americas,south america,2023-05-22T00:00:00,2023-05-25T00:00:00,,0.0,,,2676,,,,,,,WTT Youth Series
,WTT Youth Contender Havirov 2023,WTT Youth Contender,69,Czechia,Havirov,europe,eastern europe,2023-05-29T00:00:00,2023-06-04T00:00:00,,0.0,,,2650,,,,,,,WTT Youth Series
,WTT Youth Contender Helsingborg 2023,WTT Youth Contender,69,Sweden,Helsingborg,europe,northern europe,2023-06-08T00:00:00,2023-06-11T00:00:00,,0.0,,,2673,,,,,,,WTT Youth Series
,WTT Youth Star Contender Lima 2023,WTT Youth Star Contender,68,Peru,Lima,americas,south america,2023-06-21T00:00:00,2023-06-25T00:00:00,,0.0,,,2656,,,,,,,WTT Youth Series
,WTT Youth Contender Rio de Janeiro 2023,WTT Youth Contender,69,Brazil,Rio de Janeiro,americas,south america,2023-06-28T00:00:00,2023-07-01T00:00:00,,0.0,,,2655,,,,,,,WTT Youth Series
,2023 ITTF Pan American Youth Championships (U15 & U19),Youth Continental Championships,87,USA,Charleston,americas,northern america,2023-07-23T00:00:00,2023-07-30T00:00:00,,,,,2767,,,,,,,
,WTT Youth Contender Almaty 2023,WTT Youth Contender,69,Kazakhstan,Almaty,asia,middle asia,2023-07-25T00:00:00,2023-07-28T00:00:00,,0.0,,,2686,,,,,,,WTT Youth Series
,WTT Youth Contender Cheongyang 2023,WTT Youth Contender,69,Korea Republic,Cheongyang,asia,east asia,2023-07-31T00:00:00,2023-08-06T00:00:00,,0.0,,,2685,,,,,,,WTT Youth Series
,WTT Youth Contender Charleston 2023,WTT Youth Contender,69,USA,Charleston,americas,northern america,2023-08-01T00:00:00,2023-08-04T00:00:00,,0.0,,,2687,,,,,,,WTT Youth Series
,WTT Youth Contender Hong Kong 2023 Presented by Hang Seng Bank,WTT Youth Contender,69,"Hong Kong, China",Hong Kong,asia,east asia,2023-08-07T00:00:00,2023-08-13T00:00:00,,0.0,,,2683,,,,,,,WTT Youth Series
,WTT Youth Contender Tunis 2023,WTT Youth Contender,69,Tunisia,Rades,africa,north africa,2023-08-09T00:00:00,2023-08-12T00:00:00,,0.0,,,2645,,,,,,,WTT Youth Series
,2023 Caribbean U11 & U13 Championships,ITTF International Youth Open,84,Dominican Republic,Santo Domingo,americas,caribbean,2023-08-20T00:00:00,2023-08-25T00:00:00,,,,,2788,,,,,,,
,2023 Central American U11 & U13 Championships,ITTF International Youth Open,84,Honduras,Tegucigalpa,americas,central america,2023-08-21T00:00:00,2023-08-26T00:00:00,,,,,2784,,,,,,,
,WTT Youth Contender Amman 2023,WTT Youth Contender,69,Jordan,Amman,asia,west asia,2023-08-22T00:00:00,2023-08-25T00:00:00,,0.0,,,2675,,,,,,,WTT Youth Series
,WTT Youth Contender Varazdin 2023,WTT Youth Contender,69,Croatia,Varaždin,europe,southern europe,2023-08-28T00:00:00,2023-09-03T00:00:00,,0.0,,,2637,,,,,,,WTT Youth Series
,WTT Youth Contender Otocec 2023,WTT Youth Contender,69,Slovenia,Otocec,europe,southern europe,2023-08-28T00:00:00,2023-09-03T00:00:00,,0.0,,,2638,,,,,,,WTT Youth Series
,2023 ITTF-Oceania Senior and Youth Championships,Continental Championships,79,Australia,,oceania,australasia,2023-09-04T00:00:00,2023-09-09T00:00:00,,,,,2718,,,,,,,
,WTT Youth Star Contender Skopje 2023,WTT Youth Star Contender,68,North Macedonia,Skopje,europe,southern europe,2023-09-05T00:00:00,2023-09-09T00:00:00,,0.0,,,2647,,,,,,,WTT Youth Series
,WTT Youth Contender Bangkok 2023,WTT Youth Contender,69,Thailand,Bangkok,asia,south east asia,2023-09-11T00:00:00,2023-09-17T00:00:00,,0.0,,,2646,,,,,,,WTT Youth Series
,WTT Youth Contender Batumi 2023,WTT Youth Contender,69,Georgia,Batumi,europe,southern europe,2023-09-18T00:00:00,2023-09-24T00:00:00,,0.0,,,2653,,,,,,,WTT Youth Series
,WTT Youth Contender Vientiane 2023,WTT Youth Contender,69,Laos,Vientiane,asia,south east asia,2023-09-20T00:00:00,2023-09-23T00:00:00,,0.0,,,2689,,,,,,,WTT Youth Series
,WTT Youth Contender Darwin 2023,WTT Youth Contender,69,Australia,Darwin,oceania,australasia,2023-09-28T00:00:00,2023-10-01T00:00:00,,0.0,,,2652,,,,,,,WTT Youth Series
,WTT Youth Contender Podgorica 2023,WTT Youth Contender,69,Montenegro,Podgorica,europe,southern europe,2023-10-04T00:00:00,2023-10-07T00:00:00,,0.0,,,2657,,,,,,,WTT Youth Series
,WTT Youth Contender Al Ain 2023,WTT Youth Contender,69,United Arab Emirates,Al Ain,asia,west asia,2023-10-04T00:00:00,2023-10-07T00:00:00,,0.0,,,2730,,,,,,,WTT Youth Series
,2023 Pan American U11 & U13 Championships,ITTF International Youth Open,84,Colombia,Mosquera,americas,south america,2023-10-09T00:00:00,2023-10-15T00:00:00,,,,,2791,,,,,,,
,WTT Youth Star Contender Doha 2023,WTT Youth Star Contender,68,Qatar,Doha,asia,west asia,2023-10-10T00:00:00,2023-10-14T00:00:00,,0.0,,,2641,,,,,,,WTT Youth Series
,WTT Youth Contender Puerto Princesa 2023,WTT Youth Contender,69,Philippines,Puerto Princesa,asia,south east asia,2023-10-15T00:00:00,2023-10-21T00:00:00,,0.0,,,2720,,,,,,,WTT Youth Series
,WTT Youth Contender Mosquera 2023,WTT Youth Contender,69,Colombia,Mosquera,americas,south america,2023-10-17T00:00:00,2023-10-20T00:00:00,,0.0,,,2727,,,,,,,WTT Youth Series
,WTT Youth Contender Jezzine 2023 presented by White Land Foundation ,WTT Youth Contender,69,Lebanon,Jezzine,asia,west asia,2023-10-19T00:00:00,2023-10-25T00:00:00,,0.0,,,2671,,,,,,,WTT Youth Series
,WTT Youth Contender Cairo 2023,WTT Youth Contender,69,Egypt,Cairo,africa,north africa,2023-10-23T00:00:00,2023-10-29T00:00:00,,0.0,,,2672,,,,,,,WTT Youth Series
,WTT Youth Contender Lignano 2023,WTT Youth Contender,69,Italy,Lignano Sabbiadoro,europe,southern europe,2023-10-29T00:00:00,2023-11-04T00:00:00,,0.0,,,2634,,,,,,,WTT Youth Series
,WTT Youth Contender Szombathely 2023,WTT Youth Contender,69,Hungary,Szombathely,europe,eastern europe,2023-11-02T00:00:00,2023-11-08T00:00:00,,0.0,,,2632,,,,,,,WTT Youth Series
,WTT Youth Contender Senec 2023,WTT Youth Contender,69,Slovak Republic,Senec,europe,eastern europe,2023-11-06T00:00:00,2023-11-12T00:00:00,,0.0,,,2633,,,,,,,WTT Youth Series
,WTT Youth Contender Cuenca 2023,WTT Youth Contender,69,Ecuador,Cuenca,americas,south america,2023-11-11T00:00:00,2023-11-14T00:00:00,,0.0,,,2710,,,,,,,WTT Youth Series
,WTT Youth Star Contender Vila Nova de Gaia 2023,WTT Youth Star Contender,68,Portugal,Vila Nova de Gaia,europe,southern europe,2023-11-15T00:00:00,2023-11-19T00:00:00,,0.0,,,2640,,,,,,,WTT Youth Series
,ITTF World Youth Championships 2023,World Youth Championships,30,Slovenia,Nova Gorica,europe,southern europe,2023-11-26T00:00:00,2023-12-03T00:00:00,,,,,2711,,,,,,,
,WTT Youth Contender Linz 2024,WTT Youth Contender,69,Austria,Linz,europe,western europe,2024-01-11T00:00:00,2024-01-14T00:00:00,,0.0,,,2801,,,,,,,WTT Youth Series
,WTT Youth Contender Antalya 2024,WTT Youth Contender,69,Türkiye,Cappadocia - Nevsehir,europe,southern europe,2024-01-16T00:00:00,2024-01-19T00:00:00,,0.0,,,2901,,,,,,,WTT Youth Series
,WTT Youth Contender Doha 2024,WTT Youth Contender,69,Qatar,Doha,asia,west asia,2024-01-22T00:00:00,2024-01-25T00:00:00,,0.0,,,2802,,,,,,,WTT Youth Series
,WTT Youth Star Contender Tunis 2024,WTT Youth Star Contender,68,Tunisia,Rades,africa,north africa,2024-01-31T00:00:00,2024-02-04T00:00:00,,0.0,,,2803,,,,,,,WTT Youth Series
,WTT Youth Contender Vila Real 2024,WTT Youth Contender,69,Portugal,Vila Real,europe,southern europe,2024-02-10T00:00:00,2024-02-16T00:00:00,,0.0,,,2804,,,,,,,WTT Youth Series
,WTT Youth Contender Tunis 2024,WTT Youth Contender,69,Tunisia,Rades,africa,north africa,2024-02-23T00:00:00,2024-02-26T00:00:00,,0.0,,,2805,,,,,,,WTT Youth Series
,WTT Youth Contender Algiers 2024,WTT Youth Contender,69,Algeria,Algiers,africa,north africa,2024-02-28T00:00:00,2024-03-02T00:00:00,,0.0,,,2806,,,,,,,WTT Youth Series
,WTT Youth Contender Panagyurishte 2024 Presented by Asarel,WTT Youth Contender,69,Bulgaria,Panagyurishte,europe,eastern europe,2024-03-07T00:00:00,2024-03-10T00:00:00,,0.0,,,2807,,,,,,,WTT Youth Series
,WTT Youth Star Contender Singapore 2024 ,WTT Youth Star Contender,68,Singapore,Singapore,asia,south east asia,2024-03-14T00:00:00,2024-03-17T00:00:00,,0.0,,,2810,,,,,,,WTT Youth Series
,WTT Youth Contender Beirut 2024,WTT Youth Contender,69,Lebanon,Beirut,asia,west asia,2024-03-26T00:00:00,2024-03-29T00:00:00,,0.0,,,2851,,,,,,,WTT Youth Series
,WTT Youth Star Contender Podgorica 2024,WTT Youth Star Contender,68,Montenegro,Podgorica,europe,southern europe,2024-04-10T00:00:00,2024-04-14T00:00:00,,0.0,,,2811,,,,,,,WTT Youth Series
,WTT Youth Contender Luxembourg 2024,WTT Youth Contender,69,Luxembourg,Luxembourg,europe,western europe,2024-04-17T00:00:00,2024-04-20T00:00:00,,0.0,,,2809,,,,,,,WTT Youth Series
,WTT Youth Contender Santiago 2024,WTT Youth Contender,69,Chile,Santiago,americas,south america,2024-04-17T00:00:00,2024-04-20T00:00:00,,0.0,,,2856,,,,,,,WTT Youth Series
,WTT Youth Contender Metz 2024,WTT Youth Contender,69,France,Metz,europe,western europe,2024-04-22T00:00:00,2024-04-28T00:00:00,,0.0,,,2813,,,,,,,WTT Youth Series
,WTT Youth Contender Spa 2024,WTT Youth Contender,69,Belgium,Spa,europe,western europe,2024-04-22T00:00:00,2024-04-28T00:00:00,,0.0,,,2812,,,,,,,WTT Youth Series
,2024 South American Youth Championships (U15 & U19),ITTF International Youth Open,84,Chile,Santiago,americas,south america,2024-04-22T00:00:00,2024-04-28T00:00:00,,,,,2936,,,,,,,
,2024 Caribbean Youth Championships,ITTF International Youth Open,84,Dominican Republic,Santo Domingo,americas,caribbean,2024-04-23T00:00:00,2024-04-28T00:00:00,,5524.0,,,2929,,,,,,,
,WTT Youth Contender Puerto Princesa 2024,WTT Youth Contender,69,Philippines,Puerto Princesa,asia,south east asia,2024-04-29T00:00:00,2024-05-05T00:00:00,,0.0,,,2817,,,,,,,WTT Youth Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,South American Master Championships,Veteran Championships,55,Argentina,Buenos Aires,americas,south america,2024-05-06T00:00:00,2024-05-11T00:00:00,,,,,2943,,,,,,,
,WTT Youth Contender Gangneung 2024 Presented by SeAH,WTT Youth Contender,69,Korea Republic,Gangneung,asia,east asia,2024-05-08T00:00:00,2024-05-11T00:00:00,,0.0,,,2814,,,,,,,WTT Youth Series
,WTT Youth Contender Platja D'Aro 2024,WTT Youth Contender,69,Spain,"Platja d'Aro, Girona",europe,southern europe,2024-05-13T00:00:00,2024-05-19T00:00:00,,0.0,,,2815,,,,,,,WTT Youth Series
,WTT Youth Contender San Francisco 2024 Presented by The Bates Family,WTT Youth Contender,69,USA,San Francisco,americas,northern america,2024-05-19T00:00:00,2024-05-22T00:00:00,,0.0,,,2909,,,,,,,WTT Youth Series
,2024 South American U11 & U13 Championships,ITTF International Youth Open,84,Bolivia,Cochabamba,americas,south america,2024-05-20T00:00:00,2024-05-25T00:00:00,,,,,2945,,,,,,,
,WTT Youth Contender Wladyslawowo 2024,WTT Youth Contender,69,Poland,Wladyslawowo,europe,eastern europe,2024-05-22T00:00:00,2024-05-25T00:00:00,,0.0,,,2816,,,,,,,WTT Youth Series
,WTT Youth Contender Havirov 2024,WTT Youth Contender,69,Czechia,Havirov,europe,eastern europe,2024-05-27T00:00:00,2024-06-02T00:00:00,,0.0,,,2820,,,,,,,WTT Youth Series
,WTT Youth Contender Berlin 2024,WTT Youth Contender,69,Germany,Berlin,europe,western europe,2024-05-27T00:00:00,2024-06-02T00:00:00,,0.0,,,2819,,,,,,,WTT Youth Series
,WTT Youth Contender Helsingborg 2024,WTT Youth Contender,69,Sweden,Helsingborg,europe,northern europe,2024-06-05T00:00:00,2024-06-08T00:00:00,,0.0,,,2821,,,,,,,WTT Youth Series
,WTT Youth Contender Sandefjord 2024,WTT Youth Contender,69,Norway,Sandefjord,europe,northern europe,2024-06-10T00:00:00,2024-06-13T00:00:00,,0.0,,,2822,,,,,,,WTT Youth Series
,WTT Youth Star Contender Lima 2024,WTT Youth Star Contender,68,Peru,Lima,americas,south america,2024-06-19T00:00:00,2024-06-23T00:00:00,,0.0,,,2825,,,,,,,WTT Youth Series
,2024 Central American Youth Championships,ITTF International Youth Open,84,Honduras,Tegucigalpa,americas,central america,2024-06-20T00:00:00,2024-06-25T00:00:00,,,,,2980,,,,,,,
,WTT Youth Contender Westchester 2024,WTT Youth Contender,69,USA,Westchester,americas,northern america,2024-06-25T00:00:00,2024-06-28T00:00:00,,0.0,,,2858,,,,,,,WTT Youth Series
,Asian Youth Championships 2024,ITTF International Youth Open,84,China,Chongqing,asia,east asia,2024-06-30T00:00:00,2024-07-06T00:00:00,,,,,2977,,,,,,,
,WTT Youth Contender Benghazi 2024,WTT Youth Contender,69,Libya,Benghazi,africa,north africa,2024-07-01T00:00:00,2024-07-04T00:00:00,,0.0,,,2898,,,,,,,WTT Youth Series
,WTT Youth Contender Hong Kong 2024 Presented by Sunflex,WTT Youth Contender,69,"Hong Kong, China",,asia,east asia,2024-07-08T00:00:00,2024-07-14T00:00:00,,0.0,,,2826,,,,,,,WTT Youth Series
,ITTF African Youth Championships 2024,ITTF International Youth Open,84,Botswana,Gaborone,africa,southern africa,2024-07-15T00:00:00,2024-07-21T00:00:00,,,,,2975,,,,,,,
,WTT Youth Contender Sulaymaniyah 2024,WTT Youth Contender,69,Iraq,Sulaymaniyah,asia,west asia,2024-07-17T00:00:00,2024-07-20T00:00:00,,0.0,,,2827,,,,,,,WTT Youth Series
,2024 Central American U11 & U13 Championships,ITTF International Youth Open,84,Guatemala,Guatemala City,americas,central america,2024-07-18T00:00:00,2024-07-23T00:00:00,,,,,2981,,,,,,,
,WTT Youth Contender San Francisco II 2024 Presented by The Bates Family,WTT Youth Contender,69,USA,Burlingame,americas,northern america,2024-07-22T00:00:00,2024-07-25T00:00:00,,0.0,,,2852,,,,,,,WTT Youth Series
,WTT Youth Contender Amman 2024,WTT Youth Contender,69,Jordan,Amman,asia,west asia,2024-07-22T00:00:00,2024-07-25T00:00:00,,0.0,,,2828,,,,,,,WTT Youth Series
,WTT Youth Contender Almaty 2024,WTT Youth Contender,69,Kazakhstan,Almaty,asia,middle asia,2024-07-27T00:00:00,2024-07-30T00:00:00,,0.0,,,2829,,,,,,,WTT Youth Series
,2024 Pan American U11 & U13 Championships,ITTF International Youth Open,84,Dominican Republic,Santo Domingo,americas,caribbean,2024-08-19T00:00:00,2024-08-25T00:00:00,,,,,2987,,,,,,,
,WTT Youth Contender Otocec 2024 Presented by I Feel Slovenia,WTT Youth Contender,69,Slovenia,Otocec,europe,southern europe,2024-08-27T00:00:00,2024-09-02T00:00:00,,0.0,,,2831,,,,,,,WTT Youth Series
,WTT Youth Contender Varazdin 2024,WTT Youth Contender,69,Croatia,Varaždin,europe,southern europe,2024-08-27T00:00:00,2024-09-02T00:00:00,,0.0,,,2830,,,,,,,WTT Youth Series
,2024 ITTF Pan American Youth Championships ,Youth Continental Championships,87,Peru,Lima,americas,south america,2024-08-31T00:00:00,2024-09-07T00:00:00,,,,,2989,,,,,,,
,WTT Youth Star Contender Skopje 2024,WTT Youth Star Contender,68,North Macedonia,Skopje,europe,southern europe,2024-09-04T00:00:00,2024-09-08T00:00:00,,0.0,,,2832,,,,,,,WTT Youth Series
,ITTF-Oceania Youth Championships 2024,Youth Continental Championships,87,Australia, Melbourne,oceania,australasia,2024-09-07T00:00:00,2024-09-08T00:00:00,,,,,2985,,,,,,,
,WTT Youth Contender Bangkok 2024,WTT Youth Contender,69,Thailand,Bangkok,asia,south east asia,2024-09-09T00:00:00,2024-09-15T00:00:00,,0.0,,,2833,,,,,,,WTT Youth Series
,WTT Youth Contender Podgorica 2024,WTT Youth Contender,69,Montenegro,Podgorica,europe,southern europe,2024-09-10T00:00:00,2024-09-13T00:00:00,,0.0,,,2834,,,,,,,WTT Youth Series
,WTT Youth Contender Sarajevo 2024,WTT Youth Contender,69,Bosnia-Herzegovina,Sarajevo,europe,southern europe,2024-09-15T00:00:00,2024-09-18T00:00:00,,0.0,,,2850,,,,,,,WTT Youth Series
,WTT Youth Contender Vientiane 2024,WTT Youth Contender,69,Laos,Vientiane,asia,south east asia,2024-09-18T00:00:00,2024-09-21T00:00:00,,0.0,,,2836,,,,,,,WTT Youth Series
,WTT Youth Contender Dammam 2024,WTT Youth Contender,69,Saudi Arabia,Dammam,asia,west asia,2024-09-23T00:00:00,2024-09-26T00:00:00,,0.0,,,2849,,,,,,,WTT Youth Series
,WTT Youth Contender Batumi 2024,WTT Youth Contender,69,Georgia,Batumi,europe,southern europe,2024-09-26T00:00:00,2024-09-29T00:00:00,,0.0,,,2838,,,,,,,WTT Youth Series
,WTT Youth Contender Darwin 2024,WTT Youth Contender,69,Australia,Darwin,oceania,australasia,2024-10-03T00:00:00,2024-10-06T00:00:00,,0.0,,,2839,,,,,,,WTT Youth Series
,WTT Youth Star Contender Doha 2024,WTT Youth Star Contender,68,Qatar,Doha,asia,west asia,2024-10-08T00:00:00,2024-10-12T00:00:00,,0.0,,,2841,,,,,,,WTT Youth Series
,WTT Youth Contender Dubai 2024,WTT Youth Contender,69,United Arab Emirates,Dubai,asia,west asia,2024-10-14T00:00:00,2024-10-17T00:00:00,,0.0,,,2840,,,,,,,WTT Youth Series
,WTT Youth Contender Cuenca 2024,WTT Youth Contender,69,Ecuador,Cuenca,americas,south america,2024-10-22T00:00:00,2024-10-25T00:00:00,,0.0,,,2854,,,,,,,WTT Youth Series
,WTT Youth Contender Prishtina 2024,WTT Youth Contender,69,Kosovo,Pristina,europe,southern europe,2024-10-24T00:00:00,2024-10-27T00:00:00,,0.0,,,2958,,,,,,,WTT Youth Series
,WTT Youth Contender Ismailia 2024,WTT Youth Contender,69,Egypt,Ismailia,africa,north africa,2024-10-26T00:00:00,2024-11-01T00:00:00,,0.0,,,2843,,,,,,,WTT Youth Series
,WTT Youth Contender Rionegro 2024,WTT Youth Contender,69,Colombia,Rionegro,americas,south america,2024-10-27T00:00:00,2024-10-30T00:00:00,,0.0,,,2844,,,,,,,WTT Youth Series
,WTT Youth Contender Senec 2024,WTT Youth Contender,69,Slovak Republic,Senec,europe,eastern europe,2024-10-30T00:00:00,2024-11-05T00:00:00,,0.0,,,2845,,,,,,,WTT Youth Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,Pan American Veteran Championships 2024,Veteran Championships,55,Colombia,Rionegro,americas,south america,2024-11-01T00:00:00,2024-11-06T00:00:00,,,,,2999,,,,,,,
,WTT Youth Contender Szombathely 2024,WTT Youth Contender,69,Hungary,Szombathely,europe,eastern europe,2024-11-03T00:00:00,2024-11-09T00:00:00,,0.0,,,2846,,,,,,,WTT Youth Series
,WTT Youth Contender Caracas 2024,WTT Youth Contender,69,Venezuela,Caracas,americas,south america,2024-11-04T00:00:00,2024-11-07T00:00:00,,0.0,,,2857,,,,,,,WTT Youth Series
,WTT Youth Contender Lignano 2024,WTT Youth Contender,69,Italy,Lignano Sabbiadoro,europe,southern europe,2024-11-07T00:00:00,2024-11-13T00:00:00,,0.0,,,2847,,,,,,,WTT Youth Series
,WTT Youth Contender Asunción 2024,WTT Youth Contender,69,Paraguay,Asunción,americas,south america,2024-11-09T00:00:00,2024-11-12T00:00:00,,0.0,,,2837,,,,,,,WTT Youth Series
,WTT Youth Contender Buenos Aires 2024,WTT Youth Contender,69,Argentina,Buenos Aires,americas,south america,2024-11-14T00:00:00,2024-11-17T00:00:00,,0.0,,,2835,,,,,,,WTT Youth Series
,ITTF World Youth Championships 2024,World Youth Championships,30,Sweden,Helsingborg,europe,northern europe,2024-11-22T00:00:00,2024-11-29T00:00:00,,,,,2853,,,,,,,
,WTT Youth Contender San Francisco 2025 Presented by Ethos,WTT Youth Contender,69,USA,San Francisco,americas,northern america,2025-01-02T00:00:00,2025-01-05T00:00:00,,0.0,,,3001,,,,,,,WTT Youth Series
,WTT Youth Contender Linz 2025,WTT Youth Contender,69,Austria,Linz,europe,western europe,2025-01-08T00:00:00,2025-01-11T00:00:00,,0.0,,,3002,,,,,,,WTT Youth Series
,WTT Youth Contender Tunis 2025,WTT Youth Contender,69,Tunisia,Tunis,africa,north africa,2025-01-13T00:00:00,2025-01-16T00:00:00,,0.0,,,3003,,,,,,,WTT Youth Series
,WTT Youth Star Contender Tunis 2025,WTT Youth Star Contender,68,Tunisia,Tunis,africa,north africa,2025-01-17T00:00:00,2025-01-19T00:00:00,,0.0,,,3004,,,,,,,WTT Youth Series
,WTT Youth Contender Doha 2025,WTT Youth Contender,69,Qatar,Doha,asia,west asia,2025-01-27T00:00:00,2025-01-30T00:00:00,,0.0,,,3034,,,,,,,WTT Youth Series
,WTT Youth Star Contender Doha 2025,WTT Youth Star Contender,68,Qatar,Doha,asia,west asia,2025-01-31T00:00:00,2025-02-02T00:00:00,,0.0,,,3035,,,,,,,WTT Youth Series
,SINGAPORE SMASH 2025 PARA SHOWCASE EVENT,WTT Exhibition,60,Singapore,Singapore,asia,south east asia,2025-02-03T00:00:00,2025-02-05T00:00:00,,,,,3124,,,,,,,WTT Series
,Singapore Youth Smash 2025,WTT Youth Smash,96,Singapore,Singapore,asia,south east asia,2025-02-06T00:00:00,2025-02-09T00:00:00,,0.0,,,3005,,,,,,,WTT Youth Series
,WTT Youth Contender Puerto Princesa 2025,WTT Youth Contender,69,Philippines,Puerto Princesa,asia,south east asia,2025-02-12T00:00:00,2025-02-15T00:00:00,,0.0,,,3032,,,,,,,WTT Youth Series
,WTT Youth Contender Cappadocia 2025,WTT Youth Contender,69,Türkiye,Cappadocia - Nevsehir,europe,southern europe,2025-02-12T00:00:00,2025-02-15T00:00:00,,0.0,,,3033,,,,,,,WTT Youth Series
,WTT Youth Contender Vila Real 2025,WTT Youth Contender,69,Portugal,Vila Real,europe,southern europe,2025-02-17T00:00:00,2025-02-20T00:00:00,,0.0,,,3006,,,,,,,WTT Youth Series
,WTT Youth Contender Vadodara 2025 Presented by Parul University,WTT Youth Contender,69,India,Vadodara,asia,south asia,2025-02-26T00:00:00,2025-03-01T00:00:00,,0.0,,,3073,,,,,,,WTT Youth Series
,WTT Youth Contender Wladyslawowo 2025,WTT Youth Contender,69,Poland,Wladyslawowo,europe,eastern europe,2025-03-05T00:00:00,2025-03-08T00:00:00,,0.0,,,3007,,,,,,,WTT Youth Series
,2025 ITTF – CONSUTEME Circle 10,ITTF International Youth Open,84,Paraguay,Asunción,americas,south america,2025-03-09T00:00:00,2025-03-11T00:00:00,,,,,3171,,,,,,,
,WTT Youth Contender Havirov 2025,WTT Youth Contender,69,Czechia,Havirov,europe,eastern europe,2025-03-10T00:00:00,2025-03-16T00:00:00,,0.0,,,3009,,,,,,,WTT Youth Series
,WTT Youth Contender Berlin 2025 Presented by Seeger,WTT Youth Contender,69,Germany,Berlin,europe,western europe,2025-03-10T00:00:00,2025-03-16T00:00:00,,0.0,,,3008,,,,,,,WTT Youth Series
,WTT Youth Contender Asunción 2025,WTT Youth Contender,69,Paraguay,Asunción,americas,south america,2025-03-13T00:00:00,2025-03-16T00:00:00,,0.0,,,3113,,,,,,,WTT Youth Series
,WTT Youth Contender Buenos Aires 2025,WTT Youth Contender,69,Argentina,Buenos Aires,americas,south america,2025-03-18T00:00:00,2025-03-21T00:00:00,,0.0,,,3120,,,,,,,WTT Youth Series
,WTT Youth Contender Gangneung 2025 Presented by SeAH,WTT Youth Contender,69,Korea Republic,Gangneung,asia,east asia,2025-03-19T00:00:00,2025-03-22T00:00:00,,0.0,,,3037,,,,,,,WTT Youth Series
,South American U11 & U13 Championships 2025,ITTF International Youth Open,84,Ecuador,Cuenca,americas,south america,2025-03-24T00:00:00,2025-03-30T00:00:00,,,,,3152,,,,,,,
,WTT Youth Contender Humacao 2025,WTT Youth Contender,69,Puerto Rico,Humacao,americas,caribbean,2025-03-26T00:00:00,2025-03-29T00:00:00,,0.0,,,3074,,,,,,,WTT Youth Series
,WTT Youth Contender Cuenca 2025,WTT Youth Contender,69,Ecuador,Cuenca,americas,south america,2025-04-01T00:00:00,2025-04-04T00:00:00,,0.0,,,3075,,,,,,,WTT Youth Series
,WTT Youth Contender Zrenjanin 2025,WTT Youth Contender,69,Serbia,Zrenjanin,europe,southern europe,2025-04-02T00:00:00,2025-04-05T00:00:00,,0.0,,,3071,,,,,,,WTT Youth Series
,WTT Youth Contender San Francisco II 2025 Presented by MongoDB,WTT Youth Contender,69,USA,San Francisco,americas,northern america,2025-04-05T00:00:00,2025-04-08T00:00:00,,0.0,,,3063,,,,,,,WTT Youth Series
,WTT Youth Contender Metz 2025,WTT Youth Contender,69,France,Metz,europe,western europe,2025-04-07T00:00:00,2025-04-10T00:00:00,,0.0,,,3038,,,,,,,WTT Youth Series
,WTT Youth Star Contender Metz 2025,WTT Youth Star Contender,68,France,Metz,europe,western europe,2025-04-11T00:00:00,2025-04-13T00:00:00,,0.0,,,3039,,,,,,,WTT Youth Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,South American Master Championships 2025,Veteran Championships,55,Brazil,Rio de Janeiro,americas,south america,2025-04-15T00:00:00,2025-04-20T00:00:00,,,,,3161,,,,,,,
